,Image signal (A.U.),filter,image_group
1953,1149.9895209580839,33,24
1954,1124.4912318220702,34,24
1955,1090.1980325064158,35,24
1956,967.8776732249786,36,24
1957,754.9557313943542,37,24
1958,682.7395209580839,38,24
1959,670.3663387510693,39,24
1960,662.9950812660394,40,24
1961,660.0064157399487,41,24
1962,648.8111633875106,42,24
1963,544.7750213857998,43,24
1964,483.3150128314799,44,24
1965,461.9150983746792,45,24
1966,460.98353293413174,46,24
1967,459.47540633019673,47,24
1968,457.9625748502994,48,24
1969,455.01432848588536,49,24
1970,453.579127459367,50,24
1971,451.4313515825492,51,24
1972,450.3843028229256,52,24
1973,449.32356715141145,53,24
1974,447.6439264328486,54,24
1975,446.96770744225836,55,24
1976,446.2718135158255,56,24
1977,445.45316509837465,57,24
1978,444.82399486740803,58,24
1979,443.9709153122327,59,24
1980,429.74465355004276,60,24
1981,396.6890504704876,61,24
1982,368.44568006843457,62,24
1983,326.1971770744226,63,24
1984,299.0926005132592,64,24
1985,290.1753635585971,65,24
1986,288.2718135158255,66,24
1987,287.56736526946105,67,24
1988,282.8879384088965,68,24
1989,280.04277159965784,69,24
1990,271.91039349871687,70,24
1991,264.29662104362706,71,24
1992,262.0389221556886,72,24
1993,259.5113344739093,73,24
1994,259.13879384088966,74,24
1995,258.0357142857143,75,24
1996,257.78635585970915,76,24
1997,257.7816509837468,77,24
1998,256.5812660393499,78,24
1999,256.5793413173653,79,24
2000,2499.429007116232,0,25
2001,2292.945442222975,1,25
2002,2063.305997966791,2,25
2003,1861.6108098949508,3,25
2004,1735.803456455439,4,25
2005,1632.9295154185022,5,25
2006,1565.0994578109116,6,25
2007,1525.271941714673,7,25
2008,1462.9251101321586,8,25
2009,1429.1518129447645,9,25
2010,1406.9550999661133,10,25
2011,1387.4562860047442,11,25
2012,1362.8163334462895,12,25
2013,1336.2239918671637,13,25
2014,1303.220603185361,14,25
2015,1255.3078617417825,15,25
2016,1204.6260589630633,16,25
2017,1167.301253812267,17,25
2018,1151.9810233819044,18,25
2019,1078.7434767875297,19,25
2020,1038.5908166723145,20,25
2021,1031.6728227719418,21,25
2022,1023.6089461199593,22,25
2023,968.9918671636733,23,25
2024,947.5388004066418,24,25
2025,894.8337851575737,25,25
2026,865.617078956286,26,25
2027,852.9905116909522,27,25
2028,846.3776685869196,28,25
2029,786.5381226702813,29,25
2030,768.1745171128431,30,25
2031,743.4266350389698,31,25
2032,704.7533039647577,32,25
2033,689.6362250084717,33,25
2034,687.5887834632329,34,25
2035,668.3068451372416,35,25
2036,652.2419518807184,36,25
2037,651.201287699085,37,25
2038,649.5166045408337,38,25
2039,646.453744493392,39,25
2040,640.1882412741444,40,25
2041,580.8459844120637,41,25
2042,522.9776347001017,42,25
2043,469.813453066757,43,25
2044,452.9261267366994,44,25
2045,448.45493053202307,45,25
2046,444.97305997966794,46,25
2047,441.2572009488309,47,25
2048,436.63656387665196,48,25
2049,432.7866824805151,49,25
2050,428.896306336835,50,25
2051,426.734157912572,51,25
2052,423.30057607590646,52,25
2053,419.4635716706201,53,25
2054,417.2031514740766,54,25
2055,415.63232802439853,55,25
2056,414.36055574381567,56,25
2057,401.5118603863097,57,25
2058,351.0408336157235,58,25
2059,279.5238902067096,59,25
2060,209.71179261267366,60,25
2061,189.26313114198578,61,25
2062,173.17333107421214,62,25
2063,159.67112843104033,63,25
2064,154.74754320569298,64,25
2065,154.7358522534734,65,25
2066,154.728058285327,66,25
2067,153.6901050491359,67,25
2068,150.78922399186717,68,25
2069,150.7805828532701,69,25
2070,150.73229413758048,70,25
2071,150.68807184005422,71,25
2072,150.6758725855642,72,25
2073,150.6331751948492,73,25
2074,148.91477465266013,74,25
2075,148.89698407319554,75,25
2076,148.87546594374788,76,25
2077,148.54371399525584,77,25
2078,146.74906811250423,78,25
2079,146.41053880040664,79,25
2080,3514.1901886792452,0,26
2081,3219.430566037736,1,26
2082,2938.5037735849055,2,26
2083,2726.911320754717,3,26
2084,2562.1615094339622,4,26
2085,2411.9090566037735,5,26
2086,2323.5769811320756,6,26
2087,2187.330188679245,7,26
2088,2097.6071698113205,8,26
2089,2022.843396226415,9,26
2090,1958.2109433962264,10,26
2091,1929.4879245283018,11,26
2092,1904.8954716981132,12,26
2093,1882.7098113207546,13,26
2094,1829.6637735849056,14,26
2095,1745.5218867924527,15,26
2096,1699.2181132075473,16,26
2097,1684.53320754717,17,26
2098,1664.4679245283019,18,26
2099,1653.352075471698,19,26
2100,1544.3890566037735,20,26
2101,1540.0671698113208,21,26
2102,1534.1611320754716,22,26
2103,1529.2116981132076,23,26
2104,1440.753962264151,24,26
2105,1219.8603773584905,25,26
2106,1146.5709433962263,26,26
2107,1143.2007547169812,27,26
2108,1089.1162264150944,28,26
2109,1086.1562264150944,29,26
2110,1083.8471698113208,30,26
2111,1078.2645283018867,31,26
2112,1067.4105660377359,32,26
2113,1056.6056603773584,33,26
2114,1045.2532075471697,34,26
2115,1035.1890566037737,35,26
2116,1028.3456603773584,36,26
2117,1018.4094339622642,37,26
2118,935.3083018867925,38,26
2119,759.7169811320755,39,26
2120,704.6430188679245,40,26
2121,682.9988679245283,41,26
2122,665.8769811320755,42,26
2123,642.437358490566,43,26
2124,626.4196226415095,44,26
2125,622.1237735849056,45,26
2126,611.8275471698113,46,26
2127,605.7475471698114,47,26
2128,605.0633962264151,48,26
2129,604.2430188679245,49,26
2130,603.8388679245284,50,26
2131,603.031320754717,51,26
2132,602.4981132075471,52,26
2133,602.4524528301887,53,26
2134,601.362641509434,54,26
2135,600.4475471698113,55,26
2136,599.8083018867925,56,26
2137,577.8781132075471,57,26
2138,554.808679245283,58,26
2139,554.4667924528302,59,26
2140,554.3743396226415,60,26
2141,554.2056603773585,61,26
2142,554.0645283018868,62,26
2143,553.9437735849057,63,26
2144,553.702641509434,64,26
2145,553.5060377358491,65,26
2146,553.2916981132075,66,26
2147,553.1101886792453,67,26
2148,537.2116981132076,68,26
2149,525.6350943396227,69,26
2150,464.4988679245283,70,26
2151,394.2705660377359,71,26
2152,364.98867924528304,72,26
2153,355.0,73,26
2154,355.0,74,26
2155,354.0,75,26
2156,354.0,76,26
2157,354.0,77,26
2158,354.0,78,26
2159,354.0,79,26
2160,4648.349749802475,0,27
2161,4175.122991835659,1,27
2162,3720.361074532526,2,27
2163,3389.263629180932,3,27
2164,3209.5246247037135,4,27
2165,3080.836186462997,5,27
2166,2981.2857519094023,6,27
2167,2903.7403213062944,7,27
2168,2829.4624703713457,8,27
2169,2740.0455622860154,9,27
2170,2671.908085330524,10,27
2171,2594.1156175928363,11,27
2172,2546.9518040558337,12,27
2173,2471.3407953647616,13,27
2174,2426.2343955754545,14,27
2175,2372.933368448775,15,27
2176,2323.867263629181,16,27
2177,2258.5917829865684,17,27
2178,2207.3608111667104,18,27
2179,2074.9109823544904,19,27
2180,1948.6599947326838,20,27
2181,1811.2283381617067,21,27
2182,1696.9552278114302,22,27
2183,1573.2141164076902,23,27
2184,1366.3163023439558,24,27
2185,1157.0350276534107,25,27
2186,1151.3644982881221,26,27
2187,1143.8891229918356,27,27
2188,1136.9180932314985,28,27
2189,1132.1948907031867,29,27
2190,1127.6773768764815,30,27
2191,1124.5807216223334,31,27
2192,1071.9857782459837,32,27
2193,995.435870424019,33,27
2194,948.3671319462734,34,27
2195,918.2857519094022,35,27
2196,893.2106926520937,36,27
2197,855.9154595733473,37,27
2198,805.7353173558072,38,27
2199,737.6905451672372,39,27
2200,668.2209639188833,40,27
2201,613.5838820121148,41,27
2202,605.6146958124835,42,27
2203,604.5667632341322,43,27
2204,601.5262048986042,44,27
2205,597.6146958124835,45,27
2206,569.9020279167764,46,27
2207,554.4424545693969,47,27
2208,554.5188306557809,48,27
2209,553.0605741374769,49,27
2210,551.6560442454569,50,27
2211,551.7742954964446,51,27
2212,551.7487490123782,52,27
2213,550.4250724255992,53,27
2214,548.6152225441137,54,27
2215,548.0160653147221,55,27
2216,543.0097445351594,56,27
2217,518.0863839873584,57,27
2218,496.3231498551488,58,27
2219,494.68080063207793,59,27
2220,493.44772188569925,60,27
2221,487.77376876481435,61,27
2222,482.52304450882275,62,27
2223,477.09059784040033,63,27
2224,472.6462997102976,64,27
2225,469.50171187779824,65,27
2226,465.78957071372133,66,27
2227,463.11561759283643,67,27
2228,444.8164340268633,68,27
2229,434.11403739794576,69,27
2230,402.5238346062681,70,27
2231,371.0940215959968,71,27
2232,357.72372925994205,72,27
2233,352.10824335001314,73,27
2234,352.0310771661838,74,27
2235,351.3795101395839,75,27
2236,351.29813010271266,76,27
2237,351.0797998419805,77,27
2238,350.644982881222,78,27
2239,349.0171187779826,79,27
2240,1693.0766773162939,0,28
2241,1656.7143769968052,1,28
2242,1623.74089456869,2,28
2243,1589.0623003194887,3,28
2244,1562.0274760383386,4,28
2245,1534.5485623003194,5,28
2246,1509.0520766773163,6,28
2247,1470.9482428115016,7,28
2248,1437.6067092651758,8,28
2249,1405.508306709265,9,28
2250,1365.8210862619808,10,28
2251,1343.6092651757187,11,28
2252,1308.7632587859425,12,28
2253,1286.6900958466454,13,28
2254,1273.6869009584664,14,28
2255,1258.473162939297,15,28
2256,1239.0539936102236,16,28
2257,1227.8357827476038,17,28
2258,1194.567731629393,18,28
2259,1175.282747603834,19,28
2260,1153.0389776357827,20,28
2261,1115.576357827476,21,28
2262,1064.988498402556,22,28
2263,1040.123642172524,23,28
2264,996.4731629392971,24,28
2265,964.3214057507987,25,28
2266,899.6194888178914,26,28
2267,845.4156549520767,27,28
2268,805.0485623003195,28,28
2269,772.5121405750799,29,28
2270,743.4051118210863,30,28
2271,631.4121405750799,31,28
2272,569.361661341853,32,28
2273,545.0597444089457,33,28
2274,456.7907348242812,34,28
2275,364.3137380191693,35,28
2276,344.67955271565495,36,28
2277,311.22396166134183,37,28
2278,295.36709265175716,38,28
2279,290.60830670926515,39,28
2280,287.85303514376994,40,28
2281,270.8166134185303,41,28
2282,243.32492012779554,42,28
2283,209.81533546325878,43,28
2284,198.8894568690096,44,28
2285,197.34345047923324,45,28
2286,186.96581469648564,46,28
2287,180.57955271565496,47,28
2288,177.83258785942493,48,28
2289,171.6552715654952,49,28
2290,162.2447284345048,50,28
2291,160.47635782747605,51,28
2292,159.31469648562302,52,28
2293,158.28370607028754,53,28
2294,157.66964856230032,54,28
2295,157.07827476038338,55,28
2296,156.1779552715655,56,28
2297,155.88817891373802,57,28
2298,155.31182108626197,58,28
2299,154.7287539936102,59,28
2300,154.57731629392973,60,28
2301,153.94408945686902,61,28
2302,153.80287539936103,62,28
2303,153.43769968051117,63,28
2304,153.088178913738,64,28
2305,152.855910543131,65,28
2306,152.5041533546326,66,28
2307,152.3552715654952,67,28
2308,152.20862619808307,68,28
2309,152.0738019169329,69,28
2310,151.66517571884984,70,28
2311,151.58210862619808,71,28
2312,151.48306709265177,72,28
2313,151.13067092651758,73,28
2314,151.1102236421725,74,28
2315,150.8897763578275,75,28
2316,150.75303514376998,76,28
2317,150.61597444089458,77,28
2318,150.48785942492012,78,28
2319,150.38402555910542,79,28
2320,2659.5626638699528,0,29
2321,2486.3565810173045,1,29
2322,2354.2926061877292,2,29
2323,2277.812270582066,3,29
2324,2228.929208180388,4,29
2325,2175.713686418458,5,29
2326,2119.235448348191,6,29
2327,2059.5238594651287,7,29
2328,2013.6166754063975,8,29
2329,1960.1725222863136,9,29
2330,1910.3088620870478,10,29
2331,1847.9181961195595,11,29
2332,1808.3681174619821,12,29
2333,1723.5102254850551,13,29
2334,1668.256948085999,14,29
2335,1615.5684320922915,15,29
2336,1586.9706345044572,16,29
2337,1560.0047194546407,17,29
2338,1526.413738856843,18,29
2339,1495.3345568956477,19,29
2340,1480.4861038280021,20,29
2341,1458.654955427373,21,29
2342,1394.348190875721,22,29
2343,1382.5977975878343,23,29
2344,1349.1851074986891,24,29
2345,1287.4048243314105,25,29
2346,1268.510749868904,26,29
2347,1256.0880964866283,27,29
2348,1245.8300996329313,28,29
2349,1244.7703198741478,29,29
2350,1243.3534347142108,30,29
2351,1241.4960671211327,31,29
2352,1240.2039853172523,32,29
2353,1217.2464604090194,33,29
2354,1210.8390141583639,34,29
2355,1197.0,35,29
2356,1190.160461457787,36,29
2357,1175.0576822233875,37,29
2358,1066.9695857367592,38,29
2359,923.1379129522811,39,29
2360,806.8332459360252,40,29
2361,712.0,41,29
2362,702.0,42,29
2363,701.9706345044573,43,29
2364,701.9145254326166,44,29
2365,696.8065023597273,45,29
2366,644.4929208180388,46,29
2367,617.6675406397483,47,29
2368,617.2060828526481,48,29
2369,617.2060828526481,49,29
2370,617.0749868904038,50,29
2371,616.7865757734662,51,29
2372,616.629260618773,52,29
2373,616.6187729417934,53,29
2374,616.3041426324069,54,29
2375,616.0471945464079,55,29
2376,616.0,56,29
2377,586.0,57,29
2378,555.18458311484,58,29
2379,555.0,59,29
2380,555.0,60,29
2381,554.9496591504982,61,29
2382,554.7482957524908,62,29
2383,554.4714210802307,63,29
2384,554.3214472994232,64,29
2385,553.9260618772942,65,29
2386,553.2475091767174,66,29
2387,553.0162558993183,67,29
2388,528.3261667540639,68,29
2389,513.2616675406398,69,29
2390,447.74305191400106,70,29
2391,388.16832721552174,71,29
2392,365.0,72,29
2393,355.0,73,29
2394,355.0,74,29
2395,354.0,75,29
2396,354.0,76,29
2397,354.0,77,29
2398,354.0,78,29
2399,354.0,79,29
2400,5434.236097560975,0,30
2401,5009.590487804878,1,30
2402,4642.182195121951,2,30
2403,4347.231707317073,3,30
2404,4142.110243902439,4,30
2405,3902.897073170732,5,30
2406,3745.6882926829267,6,30
2407,3608.4660975609754,7,30
2408,3466.7373170731707,8,30
2409,3371.8121951219514,9,30
2410,3248.1175609756096,10,30
2411,3147.9660975609754,11,30
2412,3071.4034146341464,12,30
2413,2978.580731707317,13,30
2414,2889.6243902439023,14,30
2415,2784.4178048780486,15,30
2416,2706.3,16,30
2417,2601.198292682927,17,30
2418,2497.8024390243904,18,30
2419,2416.691463414634,19,30
2420,2304.6970731707315,20,30
2421,2267.6724390243903,21,30
2422,2193.0439024390244,22,30
2423,2090.8126829268294,23,30
2424,2022.7614634146341,24,30
2425,2016.320731707317,25,30
2426,2011.4448780487805,26,30
2427,2003.6021951219511,27,30
2428,1994.8390243902438,28,30
2429,1980.7221951219512,29,30
2430,1943.2136585365854,30,30
2431,1836.5265853658536,31,30
2432,1616.7317073170732,32,30
2433,1562.8741463414633,33,30
2434,1424.009268292683,34,30
2435,1200.990487804878,35,30
2436,1043.0692682926829,36,30
2437,979.3956097560975,37,30
2438,852.4639024390244,38,30
2439,743.0175609756097,39,30
2440,734.3873170731707,40,30
2441,717.9753658536586,41,30
2442,596.5953658536586,42,30
2443,587.0434146341463,43,30
2444,580.9148780487805,44,30
2445,570.7185365853659,45,30
2446,555.5441463414634,46,30
2447,503.3848780487805,47,30
2448,450.2239024390244,48,30
2449,380.8109756097561,49,30
2450,299.7448780487805,50,30
2451,297.719756097561,51,30
2452,255.69146341463414,52,30
2453,225.51804878048782,53,30
2454,197.08414634146342,54,30
2455,183.4512195121951,55,30
2456,182.7119512195122,56,30
2457,175.76268292682926,57,30
2458,172.8319512195122,58,30
2459,171.42146341463413,59,30
2460,168.76048780487804,60,30
2461,165.36658536585367,61,30
2462,162.90829268292683,62,30
2463,155.84439024390244,63,30
2464,154.1119512195122,64,30
2465,153.71317073170732,65,30
2466,153.10731707317072,66,30
2467,151.64146341463416,67,30
2468,149.11341463414635,68,30
2469,148.93951219512195,69,30
2470,148.7309756097561,70,30
2471,148.70048780487804,71,30
2472,148.50560975609756,72,30
2473,148.18512195121951,73,30
2474,142.68975609756097,74,30
2475,142.68560975609756,75,30
2476,142.65,76,30
2477,142.05634146341464,77,30
2478,142.05268292682928,78,30
2479,142.03951219512194,79,30
2480,1171.6908722109533,0,31
2481,1100.3784989858011,1,31
2482,1027.5870182555782,2,31
2483,968.7452332657201,3,31
2484,923.509939148073,4,31
2485,886.3716024340771,5,31
2486,867.2892494929006,6,31
2487,847.0271805273834,7,31
2488,825.6239350912779,8,31
2489,810.9058823529411,9,31
2490,801.0292089249493,10,31
2491,787.6620689655173,11,31
2492,772.4450304259635,12,31
2493,756.0267748478702,13,31
2494,742.2060851926977,14,31
2495,730.5180527383367,15,31
2496,712.4178498985801,16,31
2497,701.7139959432048,17,31
2498,686.149290060852,18,31
2499,672.7330628803245,19,31
2500,663.4941176470588,20,31
2501,652.7217038539553,21,31
2502,645.1196754563895,22,31
2503,637.6572008113591,23,31
2504,627.802434077079,24,31
2505,615.3212981744422,25,31
2506,607.241784989858,26,31
2507,601.9752535496957,27,31
2508,596.1724137931035,28,31
2509,593.4125760649088,29,31
2510,589.987018255578,30,31
2511,582.9979716024341,31,31
2512,574.9586206896552,32,31
2513,568.3432048681542,33,31
2514,566.3277890466532,34,31
2515,558.2271805273833,35,31
2516,550.8985801217038,36,31
2517,544.3127789046653,37,31
2518,536.012981744422,38,31
2519,518.3724137931034,39,31
2520,511.6421906693712,40,31
2521,505.76146044624744,41,31
2522,500.3659229208925,42,31
2523,495.42231237322517,43,31
2524,491.52048681541584,44,31
2525,488.9492900608519,45,31
2526,482.69939148073024,46,31
2527,477.21176470588233,47,31
2528,472.85760649087223,48,31
2529,468.5127789046653,49,31
2530,465.0916835699797,50,31
2531,461.1918864097363,51,31
2532,458.17241379310343,52,31
2533,454.91196754563896,53,31
2534,452.00121703853955,54,31
2535,450.3103448275862,55,31
2536,447.10709939148074,56,31
2537,440.0008113590264,57,31
2538,432.38864097363086,58,31
2539,430.3419878296146,59,31
2540,427.6604462474645,60,31
2541,424.1606490872211,61,31
2542,421.0640973630832,62,31
2543,418.29168356997974,63,31
2544,415.84543610547667,64,31
2545,413.78296146044624,65,31
2546,412.4839756592292,66,31
2547,410.9111561866126,67,31
2548,397.14239350912777,68,31
2549,389.86206896551727,69,31
2550,361.61906693711967,70,31
2551,346.16186612576064,71,31
2552,341.9549695740365,72,31
2553,336.5480730223124,73,31
2554,336.3525354969574,74,31
2555,335.4864097363083,75,31
2556,335.11926977687625,76,31
2557,335.2770791075051,77,31
2558,334.79391480730226,78,31
2559,334.46369168357,79,31
2560,1700.4646680942185,0,32
2561,1671.546038543897,1,32
2562,1642.9473845212603,2,32
2563,1602.9492199449373,3,32
2564,1564.0602630773938,4,32
2565,1519.0039767513001,5,32
2566,1473.2239216885898,6,32
2567,1438.125420617926,7,32
2568,1393.3646375038238,8,32
2569,1341.4472315692872,9,32
2570,1280.9094524319364,10,32
2571,1216.9498317528296,11,32
2572,1168.1119608442948,12,32
2573,1122.9767513000918,13,32
2574,1111.4420312022025,14,32
2575,1094.4184765983482,15,32
2576,1058.3628020801468,16,32
2577,1023.9021107372286,17,32
2578,995.7968797797491,18,32
2579,983.4102171918017,19,32
2580,975.0535331905782,20,32
2581,951.1719180177424,21,32
2582,938.2829611501988,22,32
2583,928.0409911287855,23,32
2584,890.6717650657694,24,32
2585,882.4594677271336,25,32
2586,854.2511471397981,26,32
2587,809.1942490058121,27,32
2588,706.9642092382992,28,32
2589,644.4637503823799,29,32
2590,545.7959620679106,30,32
2591,474.52707249923526,31,32
2592,435.2306515754053,32,32
2593,422.7592535943714,33,32
2594,380.7081676353625,34,32
2595,342.1134903640257,35,32
2596,335.3732028143163,36,32
2597,321.45182012847965,37,32
2598,315.46497399816457,38,32
2599,311.29427959620676,39,32
2600,310.1575405322729,40,32
2601,302.557051085959,41,32
2602,291.87274395839705,42,32
2603,282.6659528907923,43,32
2604,278.0446619761395,44,32
2605,273.96849189354543,45,32
2606,268.6280208014683,46,32
2607,264.5325787702661,47,32
2608,261.4077699602325,48,32
2609,257.21260324258185,49,32
2610,253.05506271030896,50,32
2611,250.2480881003365,51,32
2612,248.51269501376566,52,32
2613,247.49189354542673,53,32
2614,245.93178342000613,54,32
2615,245.32150504741512,55,32
2616,242.30100948302234,56,32
2617,241.9021107372285,57,32
2618,241.07617008259407,58,32
2619,239.78678494952584,59,32
2620,239.372591006424,60,32
2621,237.8036096665647,61,32
2622,237.4053227286632,62,32
2623,236.3851330682166,63,32
2624,235.65677577240746,64,32
2625,234.982869379015,65,32
2626,234.17773019271948,66,32
2627,231.4937289691037,67,32
2628,223.99541144080757,68,32
2629,220.68889568675436,69,32
2630,219.74671153257876,70,32
2631,217.1260324258183,71,32
2632,216.34475374732335,72,32
2633,214.1743652493117,73,32
2634,212.75527684307127,74,32
2635,211.42918323646376,75,32
2636,209.8513306821658,76,32
2637,208.41449984704803,77,32
2638,205.81737534414194,78,32
2639,202.769960232487,79,32
2640,3016.740105873456,0,33
2641,2702.083942525838,1,33
2642,2414.5086967481725,2,33
2643,2194.751701537686,3,33
2644,2078.7027980841945,4,33
2645,1984.298210234434,5,33
2646,1911.333501386438,6,33
2647,1854.5538190068062,7,33
2648,1796.425762540963,8,33
2649,1727.8505167632973,9,33
2650,1626.4494580287371,10,33
2651,1585.5336526342323,11,33
2652,1556.8641290647845,12,33
2653,1528.9042097302747,13,33
2654,1490.731535165112,14,33
2655,1436.2777917822032,15,33
2656,1323.9468111923368,16,33
2657,1216.3909755482732,17,33
2658,1159.9168137131333,18,33
2659,1133.822283841694,19,33
2660,1109.8858079153013,20,33
2661,1075.5195361734309,21,33
2662,1002.1025964204689,22,33
2663,988.5543231661205,23,33
2664,974.6201159566423,24,33
2665,951.6763297201916,25,33
2666,934.3634988656415,26,33
2667,913.5558356440636,27,33
2668,906.6223846735569,28,33
2669,900.209982354424,29,33
2670,887.6884295437358,30,33
2671,858.5480211746913,31,33
2672,851.6977564910512,32,33
2673,844.544744139148,33,33
2674,840.8139652130074,34,33
2675,834.5074363498866,35,33
2676,826.0005041593143,36,33
2677,814.4330728510209,37,33
2678,796.7539702546004,38,33
2679,764.7416183513991,39,33
2680,730.8734560120998,40,33
2681,701.2296445676834,41,33
2682,697.2765313839174,42,33
2683,689.0801613309806,43,33
2684,661.3589614318124,44,33
2685,643.4877741366272,45,33
2686,614.9616838921099,46,33
2687,598.7849760524325,47,33
2688,580.3816486009579,48,33
2689,567.4320645323922,49,33
2690,558.5356692714898,50,33
2691,550.2987143937485,51,33
2692,538.9705066801109,52,33
2693,524.3551802369549,53,33
2694,516.7504411394001,54,33
2695,509.9894126543988,55,33
2696,494.84925636501134,56,33
2697,473.9785732291404,57,33
2698,462.2271237711117,58,33
2699,458.2306528863121,59,33
2700,452.61608268212757,60,33
2701,442.00554575245775,61,33
2702,430.87622888832874,62,33
2703,421.2999747920343,63,33
2704,414.4761784723973,64,33
2705,410.5969246281825,65,33
2706,406.3909755482733,66,33
2707,403.9395008822788,67,33
2708,381.0610032770355,68,33
2709,369.519788253088,69,33
2710,362.1691454499622,70,33
2711,358.1134358457272,71,33
2712,356.61230148727,72,33
2713,354.50214267708594,73,33
2714,354.3899672296446,74,33
2715,353.98588353919837,75,33
2716,353.97806906982606,76,33
2717,353.9092513234182,77,33
2718,353.73380388202673,78,33
2719,349.1172170405848,79,33
2720,6698.695869420387,0,34
2721,6146.163557628248,1,34
2722,5617.047968021319,2,34
2723,5204.038640906063,3,34
2724,4900.7584943371085,4,34
2725,4681.81329113924,5,34
2726,4555.8254497002,6,34
2727,4387.204696868755,7,34
2728,4151.706029313791,8,34
2729,4022.7528314457027,9,34
2730,3777.6813790806127,10,34
2731,3680.3599267155228,11,34
2732,3537.8597601598935,12,34
2733,3368.7613257828116,13,34
2734,3211.3014656895402,14,34
2735,2902.7623251165887,15,34
2736,2773.2323451032644,16,34
2737,2617.2281812125248,17,34
2738,2522.4337108594273,18,34
2739,2410.501665556296,19,34
2740,2286.4298800799465,20,34
2741,2204.947534976682,21,34
2742,2094.7200199866757,22,34
2743,1980.3695869420387,23,34
2744,1808.2564956695537,24,34
2745,1671.5231512325117,25,34
2746,1644.0423051299133,26,34
2747,1580.9232178547634,27,34
2748,1560.8209526982012,28,34
2749,1522.440872751499,29,34
2750,1477.5231512325117,30,34
2751,1435.7091938707529,31,34
2752,1076.0324783477681,32,34
2753,848.1997001998668,33,34
2754,727.3112924716855,34,34
2755,683.1487341772151,35,34
2756,679.4611925383078,36,34
2757,674.5336442371752,37,34
2758,666.4578614257161,38,34
2759,627.5058294470354,39,34
2760,608.9432045303131,40,34
2761,570.8557628247835,41,34
2762,546.7898067954696,42,34
2763,510.49866755496333,43,34
2764,486.0752831445703,44,34
2765,485.0759493670886,45,34
2766,477.08311125916055,46,34
2767,419.62741505662893,47,34
2768,341.06112591605597,48,34
2769,313.87524983344434,49,34
2770,239.48834110592938,50,34
2771,235.34493670886076,51,34
2772,222.28097934710192,52,34
2773,201.87475016655563,53,34
2774,194.47068620919387,54,34
2775,194.03264490339774,55,34
2776,193.63740839440374,56,34
2777,193.36775483011326,57,34
2778,192.93454363757496,58,34
2779,192.09343770819453,59,34
2780,190.9315456362425,60,34
2781,183.572618254497,61,34
2782,176.9350433044637,62,34
2783,160.65189873417722,63,34
2784,159.8446035976016,64,34
2785,159.67771485676215,65,34
2786,159.37041972018653,66,34
2787,156.47035309793472,67,34
2788,152.5279813457695,68,34
2789,152.12908061292472,69,34
2790,151.9263824117255,70,34
2791,151.59443704197201,71,34
2792,151.32145236508995,72,34
2793,150.91489007328448,73,34
2794,144.70286475682877,74,34
2795,144.37475016655563,75,34
2796,144.2363424383744,76,34
2797,143.1832111925383,77,34
2798,143.09760159893403,78,34
2799,142.96568954030647,79,34
2800,1327.0499485066941,0,35
2801,1234.6570545829043,1,35
2802,1145.5628218331617,2,35
2803,1081.4660144181257,3,35
2804,1025.0834191555098,4,35
2805,968.4629248197734,5,35
2806,929.59526261586,6,35
2807,895.8274974253347,7,35
2808,860.2265705458291,8,35
2809,830.937693099897,9,35
2810,806.4649845520082,10,35
2811,785.8825952626158,11,35
2812,771.519052523172,12,35
2813,754.826982492276,13,35
2814,740.9109165808445,14,35
2815,718.8764160659115,15,35
2816,697.7286302780639,16,35
2817,677.9721936148301,17,35
2818,639.3625128733265,18,35
2819,628.3434603501545,19,35
2820,606.1127703398558,20,35
2821,588.2636457260556,21,35
2822,560.9155509783728,22,35
2823,531.7337796086508,23,35
2824,513.956745623069,24,35
2825,499.70700308959835,25,35
2826,477.72966014418125,26,35
2827,472.48455200823895,27,35
2828,463.3058702368692,28,35
2829,447.8831101956746,29,35
2830,434.5756951596293,30,35
2831,427.1555097837281,31,35
2832,405.6343975283213,32,35
2833,389.4588053553038,33,35
2834,348.18898043254376,34,35
2835,346.0808444902163,35,35
2836,345.61380020597323,36,35
2837,344.83419155509785,37,35
2838,343.82337796086506,38,35
2839,342.686920700309,39,35
2840,341.94696189495363,40,35
2841,341.9289392378991,41,35
2842,341.59474768280126,42,35
2843,340.72502574665293,43,35
2844,340.2801235839341,44,35
2845,340.3707518022657,45,35
2846,339.85272914521113,46,35
2847,336.34037075180225,47,35
2848,334.48403707518025,48,35
2849,333.82337796086506,49,35
2850,333.73583934088566,50,35
2851,333.58393408856847,51,35
2852,271.0,52,35
2853,271.0,53,35
2854,271.0,54,35
2855,271.0,55,35
2856,270.95108135942326,56,35
2857,264.667868177137,57,35
2858,246.0175077239959,58,35
2859,245.9969104016478,59,35
2860,245.9783728115345,60,35
2861,245.96086508753862,61,35
2862,245.93717816683832,62,35
2863,245.88053553038105,63,35
2864,245.34397528321318,64,35
2865,245.29351184346035,65,35
2866,245.24510813594233,66,35
2867,245.2173017507724,67,35
2868,245.1719876416066,68,35
2869,245.17301750772398,69,35
2870,245.1524201853759,70,35
2871,245.1307929969104,71,35
2872,245.129763130793,72,35
2873,245.1132852729145,73,35
2874,245.1101956745623,74,35
2875,245.09062821833163,75,35
2876,245.0895983522142,76,35
2877,245.08856848609682,77,35
2878,245.06900102986612,78,35
2879,245.06900102986612,79,35
2880,1810.724582338902,0,36
